"","zip_code","id","name","is_closed","review_count","rating","price","distance","latitude","longitude","city","state","StateRate","CountyRate","CityRate","SpecialRate","CombinedRate"
"353","72390","lUi8zE5Ka4s2LBZe2jShYg","Corner Market",FALSE,2,4,1,9497.42690376877,34.5380684,-90.638165,"West Helena","AR",0.065,0.02,0.02,0,0.105
"354","72342","DwXb2ObCwpUb3CnYjS8Qsg","Westrock Coffee Co. in Helena",FALSE,1,4,1,9176.44839436524,34.5261574,-90.5863342,"Helena-West Helena","AR",0.065,0.02,0.02,0,0.105
"355","72390","dO_xG56Gq0BVN1EgvSNoQg","Domino's Pizza - West Helena",FALSE,2,3,1,9306.40000186553,34.554819238673,-90.6578632126935,"Helena-West Helena","AR",0.065,0.02,0.02,0,0.105
"356","72390","bf9x1LT0Emt7Bk8FsvYSdg","KFC",FALSE,3,2.5,1,9175.82475873108,34.5541258161636,-90.6552400578138,"West Helena","AR",0.065,0.02,0.02,0,0.105
"357","72390","q7SlAOjfJtDHvfCcAcB9Yg","Taco Bell",FALSE,2,2.5,1,9125.36989223625,34.5543037958565,-90.6546943882717,"West Helena","AR",0.065,0.02,0.02,0,0.105
"358","72390","hPx9B54svGiQltEO_VYmqw","McDonald's",FALSE,6,2,1,9456.77015610477,34.5539930516643,-90.6591655,"West Helena","AR",0.065,0.02,0.02,0,0.105
"359","72390","DR2DSjuWRM8kugWIKbOL_g","Pizza Hut",FALSE,2,2,1,8994.34477772378,34.5548029548779,-90.6533153061342,"West Helena","AR",0.065,0.02,0.02,0,0.105
"360","72390","H6tpNanbIJClI1phgosSRw","Subway",FALSE,1,1,1,9104.4417914837,34.55329,-90.65096,"West Helena","AR",0.065,0.02,0.02,0,0.105
"361","71653","k9btIF1XFAld4MyiRj4HKg","Rhoda's Famous Hot Tamales",FALSE,34,5,1,14748.3302477816,33.33011,-91.28816,"Lake Village","AR",0.065,0.02,0.02,0,0.105
"362","71653","H3-Bxz49Bc_SinWLCRARbw","Fox's Pizza Den",FALSE,15,4,2,16675.968792203,33.312845,-91.291753,"Lake Village","AR",0.065,0.02,0.02,0,0.105
"363","71653","46G1-nnrq6KlXQBiOdoPTg","La Terraza",FALSE,8,3,2,15934.0332173809,33.320215,-91.292699,"Lake Village","AR",0.065,0.02,0.02,0,0.105
"364","71653","CON76dz7QQ54hIf4LQJQPg","McDonald's",FALSE,10,2,1,15581.8284207452,33.3235425848641,-91.2925235833973,"Lake Village","AR",0.065,0.02,0.02,0,0.105
"365","71653","_COFkhq5ggnMBqeXfdPAXA","Subway",FALSE,2,1.5,1,15817.5473485552,33.321304,-91.292518,"Lake Village","AR",0.065,0.02,0.02,0,0.105
"366","71653","8j8XvYKnokYAgiYi9T95WQ","South Shore Cottages & Blu's Eat House Restaurant",FALSE,13,4.5,1,9633.09476648523,33.2702,-91.22017,"Lake Village","AR",0.065,0.02,0.02,0,0.105
"367","71653","f5Mm9z28ouIDvmqnnq5ZTA","The Cow Pen",FALSE,9,3.5,2,6436.45353214734,33.275759340505,-91.1689309354853,"Lake Village","AR",0.065,0.02,0.02,0,0.105
"368","71836","-ZbgD9PSzhrTm2LcAqpQoA","Wooden Spoon Restaurant",FALSE,11,3.5,1,10556.1110351426,33.72192,-94.3925299,"Foreman","AR",0.065,0.02875,0,0,0.09375
"369","72956","iXd1xMjKzTOMH8MxB_BpDw","Colton's Steakhouse & Grill",FALSE,44,4,2,11193.1710119169,35.4611451659553,-94.357643026013,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"370","72904","cYj32DCEjlRSVS6kDHxguA","Fried Rice",FALSE,34,4,1,13522.4465640886,35.4157295227051,-94.3852462768555,"Fort Smith","AR",0.065,0.0125,0.02,0,0.0975
"371","72904","D9GBKgda63IXY7AY-Unw5Q","Al's Bar-B-Q",FALSE,17,4,1,13765.5705123302,35.3929408639669,-94.3878525495529,"Fort Smith","AR",0.065,0.0125,0.02,0,0.0975
"372","72956","iC3SJ3AB3wPbU6Y2xdzPsw","La Fiesta Mexican Restaurant",FALSE,23,3,1,10679.1547962446,35.46967,-94.356994,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"373","72904","uniwz3aHpceD8_mboO6hsA","Bonnie's Dairy Freeze",FALSE,8,4.5,1,13337.6834642617,35.4242248535156,-94.3721313476562,"Fort Smith","AR",0.065,0.0125,0.02,0,0.0975
"374","72956","FREcPQNACnGP3hbHy6U16A","Waffle House",FALSE,9,2,1,11483.3792570165,35.45767,-94.3569799,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"375","72956","ZDo8vZYC_-u1Zi2zrsAyLA","McDonald's",FALSE,4,2,1,11010.5813955061,35.464528194604,-94.3569950834717,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"376","72904","MxkdAaMPda34ObPsLQGSiQ","Burger King",FALSE,1,1,1,13662.668029845,35.41202,-94.39126,"Fort Smith","AR",0.065,0.0125,0.02,0,0.0975
"377","72904","2HvtmDIkEE_VkTp06sOgrg","McDonald's",FALSE,3,2.5,1,15523.1228388208,35.4030676961819,-94.368139,"Fort Smith","AR",0.065,0.0125,0.02,0,0.0975
"378","72956","Hn0RS9VqAugqp7x2ZY-GYQ","Frank's Italian Restaurant",FALSE,83,4,2,16604.0928360661,35.46041,-94.35498,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"379","72956","DOCjomwr9QELiMkPUmbSmw","JC's Bar-B-Q Place",FALSE,46,4.5,1,19884.2089505006,35.4369562179873,-94.3330436199903,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"380","72956","-iGG6-LD8klYBc46KKe6eQ","Thai Curry",FALSE,17,4.5,2,16665.4311910467,35.4601342231035,-94.356939420104,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"381","72948","mHSXkCM-Ogkrf2jRptdZng","Sunshine Cafe",FALSE,6,4.5,1,9849.25593739817,35.64816,-94.39394,"Natural Dam","AR",0.065,0.0175,0,0,0.0825
"382","72956","FWtPiO7G6WzIhVm5uzezGg","Paul's Bakery",FALSE,6,5,2,19555.7229826156,35.43629,-94.34008,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"383","72956","FAOPzOcFFV9GfBLc2PxQVg","El Super Taco 2",FALSE,10,4.5,1,19807.1770294714,35.4398,-94.32986,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"384","72956","Y_AcJX2M1_5uTUpLTBc2pw","La Huerta",FALSE,15,4,2,19593.2932583793,35.4368061237367,-94.3387609352721,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"385","72956","8QQAPlHoepoK36DsF0oeYA","D's",FALSE,13,4,1,19799.8991522926,35.444901,-94.322281,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"386","72956","9Ucb32Q70ZHeghsq94xHKA","Daily Bread",FALSE,9,4.5,1,19473.7114808691,35.4313394,-94.3512901,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"387","72956","cRc5m2efaCtR5vDZK2ynZA","Boom-a-rang Diner",FALSE,15,3.5,2,18961.4910489669,35.43547,-94.35383,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"388","72956","zMBL_kO1LPg61jCGtOKZKw","Las Fresas",FALSE,15,3.5,1,16645.4105823102,35.460424,-94.354072,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"389","72956","n66E7ern1Cp-p8bxrTrvsA","Chapters On Main",FALSE,5,4.5,1,18941.035766032,35.436689,-94.3518796,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"390","72956","k9zqJr3Jc5nTEKwrP9wQ4g","Chili's",FALSE,19,2.5,2,16015.4700263898,35.46681,-94.35569,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"391","72956","aqWesmU0lVu5C-ZwKAy9_w","Braum's Ice Cream",FALSE,11,3,1,16644.5239657416,35.4592361450195,-94.3561630249023,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"392","72956","m-QfBD-gDXkV9sV3mBDilA","Zaxby's Chicken Fingers & Buffalo Wings",FALSE,9,3,1,15661.9001542757,35.46994,-94.357,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"393","72956","UWan76jKqiQCQZtl-NZzDQ","Sweet Bay Coffee",FALSE,9,3,2,16659.8898934564,35.4597549438477,-94.3550643920898,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"394","72956","p3Iw5QQ_KHuuYKoBKha96g","Wendy's",FALSE,6,3.5,1,16602.8750001894,35.459788,-94.356173,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"395","72956","5IZuBsBT1PpEvPjmTLsaew","Firehouse Subs",FALSE,8,3,1,16047.3257850203,35.4664039611816,-94.355712890625,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"396","72956","C5l96BjdTxNIvtjxYq_0xA","Subway",FALSE,4,3.5,1,16656.8746404126,35.4597008622091,-94.3552110305322,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"397","72956","3n594LtubM3BLQv0rn2seg","Sonic Drive-In",FALSE,3,3.5,1,16687.1598617398,35.4591769449994,-94.3555242,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"398","72956","Cqclh5_e5fVrID9i1du5eQ","Starbucks",FALSE,8,4.5,2,15972.0327878818,35.467254,-94.355488,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"399","72956","p6_72sdPScbmXk5veK8-vg","Butcher Boys Meat Market & Deli",FALSE,3,4,2,19268.2298292557,35.436308,-94.345978,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"400","72956","pszhAQwMQvSDLF-EKx8BXQ","El Lorito Mexican Restaurant",FALSE,4,3.5,2,19195.0305562707,35.4336,-94.35262,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"401","72956","g_nZbC4vFGb0wtCztSF76A","Taco Bell",FALSE,8,2,1,16591.1025717603,35.46022,-94.35557,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"402","72956","xM5CluLcdKXwWx9P0s9qYg","Taco Bell",FALSE,1,5,1,19669.0763295797,35.44394,-94.32594,"Van Buren","AR",0.065,0.0175,0.015,0,0.0975
"403","72744","fI54QUhRCov3JBULV8hqsg","American Drive-In",FALSE,8,4,1,20158.8537911644,35.9482917785645,-94.4264068603516,"Lincoln","AR",0.065,0.0125,0,0,0.0775
"404","72744","wmmJPnHgf3-Mu56RuqGmlg","Burger Land",FALSE,4,3.5,1,20445.1790659319,35.9474968523927,-94.4142532016019,"Lincoln","AR",0.065,0.0125,0,0,0.0775
"405","72744","myn3duYC2dNKLoVrQf2CFw","Simple Simons Pizza",FALSE,4,3.5,1,20225.1951280441,35.94757,-94.42043,"Lincoln","AR",0.065,0.0125,0,0,0.0775
"406","72761","QE-grXzGD9tyaw_iF8ZuRg","Pour Jons",FALSE,59,4.5,1,16435.8870744249,36.183856,-94.538153,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"407","72761","lD10ettaJDyDF2_C-DjCJQ","28 Springs",FALSE,133,4,2,16656.2921109243,36.18582,-94.541253,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"408","72761","oSbNUwkPbv_ClddP5xwAaw","Fratelli's Wood-Fired Pizzeria",FALSE,68,4.5,1,16513.7177861989,36.184542,-94.540887,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"409","72761","9vIREwIl9otk0tIXEH7TxA","ziggywurst",FALSE,45,4.5,1,16741.8065544871,36.18657,-94.54268,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"410","72761","a4-nloKBhVlI0wQqJucJMg","Thai Cafe",FALSE,45,4.5,1,15734.8663432336,36.17753,-94.5414232,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"411","72761","g703H4Xz4zycXapvc_XuVQ","Cathy's Corner",FALSE,63,4,1,15459.1355497333,36.17449,-94.522631,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"412","72761","tszCoEYmU2ZNn1NkIBXZ7A","The Cafe On Broadway",FALSE,40,4.5,1,16658.9217174068,36.1858515386343,-94.5405394946632,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"413","72761","2MfkDhrU-dqXo17ce2Afiw","Barnette’s Dairyette",FALSE,60,4,1,15804.3758964928,36.17825,-94.5421999,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"414","72761","rY12gQSneukM03G5HELYyg","Pure Joy Ice Cream",FALSE,24,4.5,1,16609.0640927466,36.185401047789,-94.5407477278996,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"415","72761","m3fhHocnYOg9FJnKMe6Xig","Taqueria El Rancho",FALSE,34,4.5,1,16187.9749159363,36.1816054564001,-94.5352906652291,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"416","72761","Q_kO_b6i5IQeLSbJMFYv9g","Creekside Taproom",FALSE,13,5,1,16470.6360194694,36.1841507397029,-94.541206122955,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"417","72761","7RDC4sonlNjyCVDPzxanJQ","Callahan's Steak House",FALSE,56,3,2,15109.1780979645,36.17165,-94.53888,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"418","72761","x3IuBTwfdYRcYq2C22cVjA","RibCrib",FALSE,27,3.5,2,16388.4074732646,36.18152,-94.50849,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"419","72761","D7UG5njsPieeZmw7mmsgnA","Cotton Patch Cafe",FALSE,44,3,1,16381.221565296,36.1809866370606,-94.5083571787371,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"420","72761","FuO6nogv_rdfcanbsLmAhg","Matador Mexican Bar And Grill",FALSE,11,4,1,16201.5849278129,36.1801671415183,-94.5118565410004,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"421","72761","GYFJZvt4ERbs6000iWs-bg","TJ's Pizza",FALSE,20,3.5,1,16462.8819160025,36.1803414707956,-94.4973352923989,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"422","72761","ZrDS9KNelvk1dD-LJdzx4g","Back Forty Restaurant",FALSE,13,4,2,15914.4107421785,36.1763236650321,-94.5734902594269,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"423","72761","2x6_CMjMpQ_bKXI2YKeXIw","Las Delicias",FALSE,8,4,1,15869.5521566827,36.178387,-94.551172,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"424","72761","TTi1efhZ8og68Y3AvqUyLw","La Huerta",FALSE,12,3.5,1,15562.5472935492,36.1753831117456,-94.5546313190143,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"425","72761","uA7GudFrnRjq38ERYGBu5w","Braum's Ice Cream & Dairy Store",FALSE,13,3,1,15357.9479070351,36.17407,-94.54673,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"426","72761","wb3M_BJnq75hANNSkjDv2w","Hawg City Grill",FALSE,18,3,1,15535.1779940716,36.175132,-94.554682,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"427","72761","qFrYbrQADF4bJ8oiIRdDeQ","Angelinos Italian Restaurant",FALSE,12,3.5,2,15842.0740901379,36.177762,-94.520243,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"428","72761","TJdqwClXvfgUDfzTLkHR2g","Pieology Pizzeria",FALSE,28,4,1,16230.4689138914,36.18062,-94.51251,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"429","72761","kGIFSQitlo4WPLdbGP0fdw","Siloam Cafe",FALSE,5,4,1,16436.8310807884,36.1838,-94.532997,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"430","72761","4N958Wkkp_3uVMS-iToqxg","Hunan Village",FALSE,13,2.5,2,15834.8808277525,36.176849,-94.562339,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"431","72761","SIurRCsviujY8_qg-aGwTw","Sonic Drive-In",FALSE,13,2,2,15497.4516891378,36.1748823,-94.5534486060796,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"432","72761","kKA_XHenbQ4CIDT9p5f0Ig","La Hacienda De Los Reyes",FALSE,9,2.5,1,16175.1844049163,36.180835723877,-94.5213928222656,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"433","72734","BHiqHuOnsrOmlHkXqzPWOA","The Wooden Spoon",FALSE,90,4.5,2,13403.4844055284,36.25858,-94.48568,"Gentry","AR",0.065,0.01,0,0,0.075
"434","72734","maaLE9ZZRUMc0ITTbujH0g","Pioneer Pizza",FALSE,7,4.5,1,14420.837073725,36.26768,-94.48255,"Gentry","AR",0.065,0.01,0,0,0.075
"435","72734","8xcTSr58h3PKy4LVLh0V6w","Miss Mary's Restaurant",FALSE,7,4.5,1,13797.1654656448,36.2610204132774,-94.4819857199169,"Gentry","AR",0.065,0.01,0,0,0.075
"436","72761","r0SRO-4pwLAGXlykt-DqXg","Pizza Hut",FALSE,9,2,1,2809.34213382027,36.1727818,-94.538418,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"437","72761","hl_W6X6eV78_FjMyqRuDkg","McDonald's",FALSE,7,2,1,2506.32099857528,36.175876,-94.559552,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"438","72761","SXg4s015x9r0MI2Xk2Iaeg","Taco Bell",FALSE,7,2,1,2489.45995488036,36.175121,-94.551935,"Siloam Springs","AR",0.065,0.01,0.02,0,0.095
"439","72734","sYpSNkwq0aBUnCH0HSpJZw","Lahuerta Mexican Restaurant",FALSE,6,3.5,1,8172.05805679002,36.2577327,-94.4858537,"Gentry","AR",0.065,0.01,0,0,0.075
"440","72722","3SCNhrPA8WA9qKAXKX1HTQ","Gallery Cafe",FALSE,12,4,1,14472.9137117567,36.33613,-94.46088,"Decatur","AR",0.065,0.01,0,0,0.075
"441","72734","QjEdvc2l-mYRHvTldvIzbg","McDonald's",FALSE,6,1.5,1,18588.5357577781,36.2634143968227,-94.4825606793165,"Gentry","AR",0.065,0.01,0,0,0.075
"442","38015","xIfNMek0IThG8zrR8r4x0Q","Gilt Edge Cafe",FALSE,15,4.5,2,11271.6137923669,35.55059,-89.82486,"Burlison","TN",0.07,0.0225,0,0,0.0925
"443","38011","jwIA0EgXjiiu502pAYCIdQ","Wells Kitchen",FALSE,15,3.5,1,21872.932007488,35.48502,-89.72242,"Brighton","TN",0.07,0.0225,0,0,0.0925
"444","38019","zE7kMk4Thv-qpjBaQFtBEw","Erwin's",FALSE,7,3.5,2,12953.8793476674,35.6006,-89.7231599,"Covington","TN",0.07,0.0225,0,0,0.0925
"445","38053","q_AnUzLg-YTwEbM4dsFgQw","Kobe Japanese Cuisine",FALSE,56,4,2,19270.987520645,35.359058,-89.896164,"Millington","TN",0.07,0.0225,0,0,0.0925
"446","38053","7Tj8w-AHdO4Wy14fMzCiaw","Huey's - Millington",FALSE,60,4,2,19171.1843490757,35.36018,-89.8915,"Millington","TN",0.07,0.0225,0,0,0.0925
"447","38004","WbvX1Yw6iWZw2AZDHLotGA","Sakura Garden",FALSE,39,4,2,14553.6034069536,35.4404899,-89.79218,"Atoka","TN",0.07,0.0225,0.005,0,0.0975
"448","38053","noO9yCGfWSPdB58bV33Qug","Chick-fil-A",FALSE,36,4.5,1,19398.2970196703,35.358041,-89.89323,"Millington","TN",0.07,0.0225,0,0,0.0925
"449","38053","Oh4BbHYvakzfj2aSWShBDQ","Pig-N-Whistle",FALSE,79,3.5,1,18517.8394986047,35.3664151,-89.8865055,"Millington","TN",0.07,0.0225,0,0,0.0925
"450","38004","ZBKA6BvCHlMNhQVu-BEQQw","JT's Burgers & Wings",FALSE,47,3.5,2,14262.8468097426,35.443962097168,-89.7917251586914,"Munford","TN",0.07,0.0225,0.005,0,0.0975
"451","38053","MrG4sc00FKeiSXcy-DG1-g","Wyatt Earp's Steakhouse",FALSE,60,3.5,2,18438.8124790989,35.367188,-89.885778,"Millington","TN",0.07,0.0225,0,0,0.0925
"452","38058","ZZFRqP1t11aFrPM5_ilyyQ","Munford Donuts",FALSE,18,4,1,13779.2169062469,35.4462191,-89.7966227,"Munford","TN",0.07,0.0225,0.005,0,0.0975
"453","38053","vQ-FPy7_sz90zwMjEaETlw","Olympic Steak and Pizza",FALSE,40,3.5,2,19267.3313581176,35.35884,-89.89496,"Millington","TN",0.07,0.0225,0,0,0.0925
"454","38053","3QkWB9WbwhzW0O-_TWIxhw","Tops Bar-B-Q",FALSE,41,3,1,19331.0965478205,35.358528137207,-89.8954772949219,"Millington","TN",0.07,0.0225,0,0,0.0925
"455","38053","3vJj9Q22yRFupDaAz7-IlA","Margaritas",FALSE,36,3,1,19331.2940240517,35.3586092774881,-89.8939615250778,"Millington","TN",0.07,0.0225,0,0,0.0925
"456","38058","_E3HI1MNtouycXxGA3-c7g","Mandarin Wok",FALSE,14,3.5,1,13644.7014867494,35.4468689,-89.7979126,"Munford","TN",0.07,0.0225,0.005,0,0.0975
"457","38004","-ABMsJTBmOYxfhvPiuTI-Q","Olympic Steak & Pizza",FALSE,20,3.5,2,14586.2968450031,35.449451,-89.781215,"Atoka","TN",0.07,0.0225,0.005,0,0.0975
"458","38053","1S1BMjqWrUtNhRqO7biCvw","Buffalo Wild Wings",FALSE,33,3,2,19232.9495317524,35.3595992981015,-89.8919270932675,"Millington","TN",0.07,0.0225,0,0,0.0925
"459","38053","AFHKy6wqVmHBcvUhyNQ96Q","Chili's",FALSE,49,2.5,2,19296.4916346164,35.3593826,-89.8926262,"Millington","TN",0.07,0.0225,0,0,0.0925
"460","38053","Au7LxtBafLSsH4yAQDIitA","Starbucks",FALSE,38,2.5,2,19368.4107926721,35.358261,-89.894262,"Millington","TN",0.07,0.0225,0,0,0.0925
"461","38004","vGR5hfrbBQHbloT2dadawA","Sweet Scentsations",FALSE,3,5,1,15310.4054187141,35.41025,-89.827692,"Atoka","TN",0.07,0.0225,0.005,0,0.0975
"462","38004","8ha5go3hEaOo71dUxrZjPg","Subway",FALSE,8,3.5,1,14588.1413295708,35.449362,-89.781276,"Atoka","TN",0.07,0.0225,0.005,0,0.0975
"463","38053","_xXhWipw9O1ZeqhOpd8QhQ","McAlister's Deli",FALSE,29,3,1,19644.0138388034,35.35629,-89.89456,"Millington","TN",0.07,0.0225,0,0,0.0925
"464","38004","URExt1VpKkk5HMuji0ALwQ","Casa Mexicana",FALSE,17,2.5,1,14546.2128951642,35.446012,-89.785359,"Atoka","TN",0.07,0.0225,0.005,0,0.0975
"465","38053","064E1WUwipm7xvSd3e2DxA","IHOP",FALSE,45,2,1,19370.7258460586,35.35821,-89.89494,"Millington","TN",0.07,0.0225,0,0,0.0925
"466","38053","PKR9Re3eOtctNq5JPvWGHw","Zaxby's Chicken Fingers & Buffalo Wings",FALSE,12,3,1,19232.0741096994,35.3597265,-89.8927404,"Millington","TN",0.07,0.0225,0,0,0.0925
"467","38004","Y5S-vxORT45oPw0voSi-8w","McDonald's",FALSE,25,1.5,1,14446.3002099874,35.449507,-89.783157,"Atoka","TN",0.07,0.0225,0.005,0,0.0975
"468","38004","OFNNLnVhppCAGDuVo0XV8Q","Domino's Pizza",FALSE,9,2.5,1,14539.1357193674,35.446805,-89.784616,"Atoka","TN",0.07,0.0225,0.005,0,0.0975
"469","38053","-iiCWGmDCNyxiH9LyukXvw","Hardee's",FALSE,18,2,1,19257.4061232428,35.359297643112,-89.8934881906406,"Millington","TN",0.07,0.0225,0,0,0.0925
"470","38004","bCdRTy3VnWGzTQzNTZeztw","Dairy Queen Grill & Chill",FALSE,1,5,1,19136.2503184982,35.3604173958321,-89.8929288983346,"Millington","TN",0.07,0.0225,0.005,0,0.0975
"471","38004","85hJdEn_GhzAxeMjXNZ_0g","Pizza Hut",FALSE,5,2,1,14643.736577602,35.4486270023138,-89.7812229394913,"Atoka","TN",0.07,0.0225,0.005,0,0.0975
"472","38053","SW6jqVrVln5PqUBMbj4Eqg","Popeyes Louisiana Kitchen",FALSE,10,2,1,19515.5401592726,35.356888,-89.8953644,"Millington","TN",0.07,0.0225,0,0,0.0925
"473","38053","fzmxE8u4o2u7tPftiga3VQ","Milano's Pizza",FALSE,49,3.5,1,19752.7822448555,35.34272,-89.90777,"Millington","TN",0.07,0.0225,0,0,0.0925
"474","38053","b7lh4--O10e3gToPKdFZKg","Lennys Subs",FALSE,18,4,1,18639.936052887,35.3528633117676,-89.8984680175781,"Millington","TN",0.07,0.0225,0,0,0.0925
"475","38053","uIgJRJRUakMtH9tUIBHfaQ","El Toro Taco",FALSE,22,3.5,1,19301.6105670771,35.3468055725098,-89.9049987792969,"Millington","TN",0.07,0.0225,0,0,0.0925
"476","38053","PIF9CANCc5UBB7Us_h11oA","Mandarin Wok II",FALSE,13,2.5,1,19399.313903369,35.345871,-89.907339,"Millington","TN",0.07,0.0225,0,0,0.0925
"477","38053","ZqdUayB_l32r8ghcEr5I0A","Grand Buffet",FALSE,7,3,2,19719.2708496412,35.3430442810059,-89.9074478149414,"Millington","TN",0.07,0.0225,0,0,0.0925
"478","38053","Z_BgV1KpnAMR6Ng_vkC2XQ","Sonic Drive-In",FALSE,12,2.5,1,19208.4186389716,35.3476376,-89.9041299,"Millington","TN",0.07,0.0225,0,0,0.0925
"479","38053","5mTtZosI2LQGv6QVldQD0Q","Little Caesar's Pizza",FALSE,5,3,1,18691.3980686924,35.3524169921875,-89.8989334106445,"Millington","TN",0.07,0.0225,0,0,0.0925
"480","38053","cHKoe2v4dv11q9CSS-Xa8Q","Oriental Noodle",FALSE,83,4.5,1,19361.350766508,35.3413682,-89.9027324,"Millington","TN",0.07,0.0225,0,0,0.0925
"481","38053","XdMS_Sre0K3EcvwfYKcriw","Smoking D's Pit Stop Barb -B-Q",FALSE,68,4.5,1,19522.3263656166,35.33957,-89.91126,"Millington","TN",0.07,0.0225,0,0,0.0925
"482","38053","q70sUhKEQxE0ajXioD6Bag","Los Pilares",FALSE,34,4,1,19404.7915871304,35.340763092041,-89.9034805297852,"Millington","TN",0.07,0.0225,0,0,0.0925
"483","38053","XVBq2eMmTEvJIUcSjIvdUw","A&J's Catfish Station",FALSE,15,5,2,19507.4320517901,35.340486,-89.896225,"Millington","TN",0.07,0.0225,0,0,0.0925
"484","38053","R1W1KWCOibqXO_ICQs2gBA","Mirimichi Golf Course",FALSE,15,4.5,2,22374.5430682291,35.2964536810622,-89.9892643913677,"Millington","TN",0.07,0.0225,0,0,0.0925
"485","38127","6nnp-tKBzkLW05e9UUsqFg","Sing Lay Chinese Restaurant",FALSE,19,4,2,22368.1768610918,35.2216722431773,-89.9740831103594,"Memphis","TN",0.07,0.0225,0.005,0,0.0975
"486","38127","GvOe2AGXL4sKC3X4oiPFGw","Happy Wok",FALSE,5,4,1,20702.5805315337,35.2263112,-90.0030621,"Memphis","TN",0.07,0.0225,0.005,0,0.0975
"487","38127","3Nc0-_yFF9cSQxO3cNkTuw","McDonald's",FALSE,7,2.5,1,22448.7313076739,35.22065,-89.974,"Memphis","TN",0.07,0.0225,0.005,0,0.0975
"488","38127","VQl-rMkGIHUF3Cjn52R4kg","Szechuan Hot Wok",FALSE,2,4,2,22341.2745428119,35.2205061,-89.9771907,"Memphis","TN",0.07,0.0225,0.005,0,0.0975
"489","38127","rBRS82yaBMycPNQnClCbYA","Subway",FALSE,4,2.5,1,22189.2126868701,35.2217014453977,-89.978003866504,"Memphis","TN",0.07,0.0225,0.005,0,0.0975
"490","38127","HWF13FSuRvG5Y0CZIZLJZQ","Red Snapper Memphis",FALSE,6,2,1,22193.748129177,35.2209805,-89.9764005,"Memphis","TN",0.07,0.0225,0.005,0,0.0975
"491","38127","tjjOT_MnPstMttkAj4JFGw","Wing Basket",FALSE,2,3,1,21336.6496621071,35.2197914123535,-90.0036697387695,"Memphis","TN",0.07,0.0225,0.005,0,0.0975
